# Directed network: CollegeMsg.txt 
# Nodes: 1899 Edges: 20296
# SrcNId	DstNId	Flt:capacity
199	1364	0.666667
199	1363	0.250000
573	245	0.062500
1326	97	0.013889
753	1271	0.428571
770	1302	0.047619
1045	638	0.008403
903	754	0.111111
963	654	0.016667
1302	753	0.020408
1045	1040	0.200000
753	1302	0.047619
1045	1026	0.062500
339	245	0.062500
306	352	0.047619
131	654	0.133333
1326	1123	0.200000
654	963	0.083333
679	1174	1.000000
871	306	0.276596
1281	19	0.037037
333	42	0.008333
871	1365	0.062500
654	131	0.190476
479	1338	0.038462
1365	1366	1.000000
306	439	0.043478
439	306	0.021277
132	398	0.073171
642	1338	0.115385
871	814	0.062500
1321	198	0.250000
938	372	0.026087
753	642	0.075000
1196	357	0.025000
306	555	0.050000
577	683	0.041667
642	753	0.040816
1367	1365	0.062500
342	753	0.040816
342	1362	0.315789
1178	257	0.307692
1368	752	0.066667
868	249	0.010309
1233	588	0.050000
104	817	0.035714
105	577	0.250000
871	1021	0.027778
1326	983	0.062500
63	1271	0.285714
1183	353	0.026316
479	1018	0.107143
834	1365	0.187500
1233	337	0.024390
454	1369	1.500000
1183	236	0.034483
176	864	0.333333
447	719	0.020833
523	870	0.250000
560	908	0.200000
864	176	0.044444
1021	176	0.066667
1289	212	0.031746
1285	638	0.016807
1283	938	0.037037
731	1283	0.010417
1283	864	0.111111
631	775	0.333333
1131	1113	0.034483
513	1283	0.010417
638	736	0.500000
817	104	0.800000
714	316	0.062500
257	90	0.037037
81	400	0.010870
456	1246	0.031250
638	1285	0.028571
800	523	0.040816
1169	357	0.025000
498	638	0.016807
175	834	0.027027
546	437	0.062500
919	332	0.058824
1236	337	0.048780
1236	638	0.100840
638	1370	1.000000
1246	456	0.046512
498	864	0.222222
714	517	0.214286
1236	498	0.044444
638	1371	0.333333
1236	984	0.636364
1018	479	0.045455
341	1255	0.253968
864	498	0.044444
1283	1302	0.047619
372	1014	0.058824
1255	341	0.375000
1326	638	0.042017
1236	392	0.093750
72	1283	0.020833
638	1326	0.333333
1236	440	0.050000
638	498	0.022222
372	475	0.012500
1283	72	0.013333
372	864	0.333333
852	1361	0.500000
475	372	0.008696
864	372	0.008696
1236	1372	0.125000
598	546	0.086957
714	1255	0.047619
710	1373	0.187500
1255	714	0.115385
285	1126	0.250000
468	1372	0.125000
1189	1370	3.000000
1236	1050	0.047619
173	1283	0.020833
1370	638	0.016807
285	1097	0.100000
1370	1189	0.028169
285	1284	0.035714
1284	285	0.117647
859	105	0.055556
710	1374	0.400000
423	1255	0.047619
1255	423	0.375000
423	938	0.074074
1375	199	0.116279
1190	1183	0.037037
1142	752	0.200000
306	272	0.300000
1236	1340	1.533333
1190	281	0.075000
1089	1365	0.312500
1142	963	0.083333
1375	778	0.058824
609	389	0.051724
1142	176	0.066667
573	1292	0.166667
176	1142	0.083333
809	257	1.076923
172	544	0.041667
615	840	0.022222
1236	479	0.250000
840	615	0.021277
1189	938	0.074074
1236	1142	0.166667
809	90	0.074074
1189	1244	0.076923
1202	964	0.058824
871	1376	0.400000
711	1356	0.444444
1236	454	0.127273
546	878	0.043478
372	1377	0.100000
609	964	0.117647
346	1353	0.400000
1358	1283	0.010417
687	1378	0.333333
609	765	0.028571
212	1168	0.047619
128	1006	0.250000
1236	1018	0.107143
1236	822	0.750000
1358	372	0.121739
609	1097	0.050000
1379	638	0.008403
306	964	0.058824
1189	473	0.444444
353	1183	0.037037
1236	372	0.069565
1380	748	0.333333
1138	939	0.066667
609	463	0.222222
1379	912	0.250000
752	1142	0.083333
1006	128	0.045455
1236	1379	0.384615
822	1189	0.084507
1189	822	0.500000
1236	824	0.307692
871	1138	0.277778
908	560	0.086957
1281	1033	0.470588
1274	1281	0.250000
1379	1138	0.055556
1033	1281	0.281250
105	711	0.187500
1033	1377	0.500000
938	423	0.250000
938	1189	0.014085
105	605	0.086957
1138	1379	0.076923
1292	542	0.017857
53	1138	0.388889
824	731	0.600000
824	1284	0.035714
1358	352	0.190476
1236	1274	0.142857
314	731	0.200000
1358	927	0.111111
1358	1186	0.100000
1292	1072	0.022222
1326	1284	0.035714
1356	1183	0.037037
1356	1281	0.031250
1356	711	0.041667
325	1292	0.166667
1235	1068	0.238095
1358	993	0.200000
105	1069	0.076923
1138	1381	2.941176
1381	1138	2.500000
1281	1382	1.000000
1358	1381	0.411765
1381	609	0.029412
546	538	0.088235
546	429	0.030303
1383	1381	2.235294
546	1380	0.250000
1097	609	0.029412
1097	285	0.117647
1187	191	0.022222
1281	555	0.350000
555	1281	0.093750
1381	297	0.043478
687	193	0.025641
1381	101	0.023256
105	1138	0.055556
1168	212	0.015873
1381	1033	0.147059
1033	1381	0.294118
943	102	0.047619
943	250	0.023810
943	704	0.017857
943	41	0.018182
562	439	0.043478
943	752	0.066667
943	638	0.008403
562	555	0.050000
105	1083	0.416667
163	943	0.066667
1381	599	1.000000
599	1381	0.823529
964	609	0.029412
586	1097	0.200000
1127	1083	0.166667
1127	713	0.021053
342	1384	0.111111
1097	586	0.075000
474	337	0.048780
778	1384	0.111111
474	163	0.307692
26	1033	0.029412
778	297	0.014493
1271	753	0.020408
1244	1189	0.014085
32	1372	0.125000
32	1385	0.333333
793	1383	0.090909
654	1283	0.020833
765	609	0.029412
482	1103	0.031250
1178	687	0.018182
439	562	0.166667
105	474	0.846154
1353	346	0.027027
1189	393	0.019608
105	708	0.048780
932	372	0.008696
1302	176	0.044444
1302	1283	0.010417
752	943	0.066667
306	309	0.048780
517	714	0.076923
90	257	0.076923
1358	309	0.024390
1386	1246	0.062500
483	357	0.025000
329	142	0.034483
859	1168	0.047619
1179	596	0.081081
105	859	0.125000
852	1356	0.333333
337	474	0.051282
944	375	0.038462
523	1189	0.014085
1090	881	0.071429
176	1384	0.111111
32	1386	0.250000
1052	1365	0.125000
42	1381	0.058824
1283	527	0.033333
1236	615	0.361702
95	859	0.062500
163	474	0.076923
309	306	0.021277
1236	793	0.454545
644	1184	0.045455
1236	555	0.250000
257	1349	0.066667
687	1237	0.083333
257	687	0.018182
297	778	0.058824
297	1381	0.058824
1236	176	0.422222
912	1379	0.153846
1185	1012	0.250000
1387	1313	0.576923
1190	1352	0.400000
1365	834	0.081081
1382	1283	0.010417
9	1323	0.200000
1138	704	0.017857
1101	1138	0.111111
1190	62	0.111111
1283	1386	0.250000
53	1388	1.000000
1138	1389	1.000000
1039	943	0.066667
1272	626	0.014286
626	1272	0.100000
1283	1390	0.500000
704	1138	0.055556
398	291	0.090909
1283	1138	1.166667
1383	1127	0.095238
1383	793	0.090909
1383	1283	0.156250
760	943	0.066667
760	542	0.035714
830	260	0.041667
830	256	0.047619
683	577	0.250000
683	1168	0.047619
810	1138	0.111111
683	479	0.136364
1283	1378	0.333333
1283	1391	0.200000
1339	711	0.125000
375	944	0.250000
302	1392	0.500000
1236	1326	0.066667
398	701	0.048780
1381	42	0.008333
701	398	0.024390
639	1289	0.166667
1236	1329	0.090909
272	306	0.148936
1339	713	0.021053
710	41	0.018182
1236	738	0.066667
1283	700	0.090909
1381	1383	0.636364
1285	475	0.012500
639	586	0.075000
475	1285	0.028571
1358	840	0.011111
1349	257	0.076923
1236	704	0.017857
1033	598	0.026087
639	1381	0.058824
1033	1355	0.500000
337	626	0.014286
1236	394	0.030303
1127	1383	0.181818
626	337	0.024390
1393	95	0.038462
1033	639	0.147059
1375	740	0.300000
555	305	0.166667
639	994	0.272727
1033	194	0.020619
639	1033	0.117647
586	639	0.029412
871	830	0.115385
1373	354	0.500000
354	1373	0.125000
823	448	0.037037
1189	823	0.018868
1280	1033	0.029412
1281	325	0.077922
1033	1280	0.022727
823	1189	0.014085
29	1394	0.500000
249	964	0.176471
1033	26	0.055556
843	1237	2.916667
249	1376	0.400000
1246	1386	0.250000
1281	683	0.375000
928	943	0.066667
710	245	0.125000
679	1281	0.406250
1373	1350	0.125000
325	1281	0.078125
44	1	0.160000
254	1247	0.333333
1359	1231	0.062500
1358	777	0.160000
783	784	0.038462
281	1190	0.080000
1267	1180	0.166667
1373	62	0.055556
1281	626	0.014286
1284	824	0.076923
1284	1326	0.066667
795	1384	0.111111
1113	508	0.250000
357	1178	0.428571
306	626	0.014286
1283	306	0.063830
626	306	0.021277
306	1283	0.041667
1395	32	0.036496
809	1213	0.125000
809	795	0.222222
1178	357	0.050000
1396	938	0.037037
1397	1281	0.015625
1281	1397	0.111111
514	1398	0.250000
514	1350	0.125000
1113	576	0.086957
479	683	0.208333
642	1280	0.022727
1262	42	0.008333
1236	549	0.142857
1083	1127	0.023810
482	353	0.078947
1083	105	0.022222
576	1113	0.034483
1236	1302	0.047619
353	482	0.038462
1283	1295	0.555556
1236	990	0.111111
938	1396	1.000000
1018	1359	0.066667
1373	609	0.088235
346	1062	0.100000
1399	1018	0.035714
1359	1018	0.035714
398	354	2.250000
1237	843	0.354839
1246	1400	0.750000
1400	1246	0.062500
460	546	0.130435
1038	576	0.173913
1340	1137	0.142857
146	312	0.153846
6	422	0.208333
9	1401	0.400000
1399	1335	0.230769
549	236	0.034483
704	1395	0.200000
19	1390	0.500000
704	1393	0.090909
704	1400	0.250000
425	992	0.041667
1335	1342	0.066667
1400	704	0.017857
220	719	0.041667
1284	1213	0.125000
1213	1284	0.035714
1354	908	0.100000
1236	1043	0.454545
1354	1183	0.037037
1350	514	0.027027
1236	1287	0.272727
1033	1137	0.285714
1037	1072	0.022222
1283	699	0.166667
539	1253	0.033333
12	1252	0.142857
1339	783	0.056604
12	409	0.357143
409	1004	0.040000
697	1006	0.062500
1364	199	0.023256
1398	514	0.027027
1364	1393	0.272727
1110	752	0.066667
1373	32	0.007299
1373	615	0.021277
783	1339	0.093750
1334	42	0.008333
12	1255	0.174603
700	1283	0.010417
687	1281	0.015625
1373	105	0.022222
1373	1313	0.038462
118	847	0.027027
711	1339	0.187500
770	1103	0.062500
12	1344	0.294118
12	1118	2.966667
12	1284	0.071429
1402	1339	0.375000
1402	32	0.029197
1138	1283	0.218750
1185	454	0.054545
12	1138	0.444444
308	146	0.250000
1402	325	0.025974
454	1185	0.026316
308	278	0.047619
354	398	0.170732
42	1226	0.333333
42	306	0.021277
1339	1255	0.285714
498	1050	0.047619
32	1050	0.047619
679	649	0.055556
598	1033	0.058824
1255	1339	0.500000
498	1402	0.016949
1050	498	0.022222
498	1072	0.044444
546	544	0.208333
1383	1138	0.111111
725	454	0.127273
516	296	0.028571
1072	498	0.022222
90	1006	0.062500
878	1069	0.076923
986	649	0.055556
719	220	0.037037
306	42	0.008333
1137	1033	0.029412
1339	1280	0.227273
1339	474	0.487179
474	1339	0.500000
1280	1339	0.281250
1384	795	0.055556
576	649	0.055556
1280	725	0.566667
1384	778	0.058824
576	1339	0.718750
1339	576	0.739130
474	1377	0.100000
398	1377	0.100000
800	1384	0.555556
725	1280	0.227273
1006	90	0.037037
871	1029	0.071429
871	1384	1.000000
544	546	0.130435
353	261	0.333333
261	353	0.026316
1284	131	0.333333
994	596	0.108108
770	1384	0.777778
770	658	0.047619
454	725	0.033333
1403	1255	0.063492
986	725	0.266667
131	1284	0.250000
261	835	0.678571
1375	994	0.090909
596	994	0.227273
128	927	0.111111
699	1283	0.010417
835	261	4.666667
994	454	0.018182
986	1036	0.052632
1136	254	0.106061
415	1350	0.125000
1036	32	0.007299
32	1036	0.052632
1404	1219	0.500000
1244	1287	0.090909
1317	817	0.035714
254	1244	0.038462
538	546	0.130435
398	1359	0.133333
409	19	0.037037
1367	1138	0.222222
9	1050	0.095238
503	102	0.047619
792	1036	1.157895
254	1136	0.173913
1033	701	0.024390
713	353	0.026316
576	1033	0.264706
1138	254	0.030303
249	725	0.266667
725	323	0.105263
254	1138	0.055556
1033	576	0.260870
1403	859	0.375000
1215	1317	0.388889
1255	1403	0.117647
1215	1136	0.043478
719	725	0.033333
991	101	0.023256
254	1211	0.454545
323	97	0.013889
1359	398	0.024390
1339	323	0.228070
323	1339	0.375000
871	267	0.200000
799	994	0.136364
1405	516	0.200000
503	605	0.043478
1044	753	0.061224
1044	758	0.050000
1044	323	0.105263
1340	609	0.029412
1216	598	0.017391
638	1406	0.041667
1331	632	0.045455
609	1340	0.066667
809	560	0.130435
1375	1056	0.045455
1340	1374	0.200000
1340	1407	0.500000
398	1136	0.086957
503	527	0.100000
560	1216	0.083333
1184	644	0.104478
1184	711	0.229167
503	638	0.008403
1018	772	0.333333
704	1297	0.200000
711	1184	0.136364
1281	354	0.250000
1297	704	0.035714
1295	1283	0.041667
1402	1083	0.333333
503	352	0.190476
1402	29	0.076923
1402	950	0.081081
1402	254	0.212121
1402	423	0.125000
1402	1033	0.029412
1283	409	0.071429
1402	994	0.136364
605	90	0.148148
1402	704	0.017857
12	392	0.343750
372	1359	0.133333
704	323	0.087719
90	605	0.086957
1402	1319	0.750000
1281	687	0.018182
1402	560	0.217391
1359	372	0.008696
12	1214	0.500000
372	952	0.055556
503	272	0.100000
871	952	0.055556
843	306	0.021277
1283	1063	0.142857
306	843	0.032258
249	1402	0.152542
144	1408	0.166667
254	1402	0.186441
128	1113	0.482759
1319	1402	0.033898
1083	1402	0.050847
67	1402	0.033898
1044	1402	0.186441
560	1402	0.050847
681	1402	0.067797
1339	1402	0.101695
128	557	0.107143
1339	90	0.074074
306	952	0.111111
128	503	0.066667
770	1402	0.169492
1379	131	0.047619
323	704	0.071429
90	1339	0.031250
557	128	0.030303
350	1353	0.200000
12	834	0.054054
128	1409	0.750000
950	1402	0.016949
1339	1234	0.300000
952	306	0.021277
1317	507	0.600000
389	609	0.088235
710	1283	0.041667
1026	615	0.212766
507	1317	0.166667
1026	1045	0.166667
272	503	0.066667
1184	254	0.212121
372	1402	0.220339
1274	306	0.042553
306	1274	0.142857
372	1354	0.285714
843	356	0.062500
12	1379	0.307692
1402	372	0.095652
356	843	0.032258
1409	128	0.030303
439	952	0.111111
539	952	0.111111
1410	753	0.020408
339	1402	0.050847
1402	339	0.166667
1379	1402	0.101695
710	539	0.166667
1410	6	0.061224
1402	1379	0.461538
1379	12	0.030303
1400	1411	1.000000
1281	356	0.187500
254	1216	0.166667
1339	589	0.166667
1381	798	0.041667
356	1281	0.046875
1381	783	0.150943
1184	367	0.277778
810	1402	0.135593
1402	498	0.022222
1379	598	0.026087
367	1184	0.090909
128	612	0.333333
874	919	0.125000
143	1339	0.093750
12	358	0.250000
128	235	0.500000
350	358	0.083333
418	1402	0.016949
1216	254	0.015152
1123	507	0.200000
372	1412	0.400000
507	1123	0.200000
1339	297	0.086957
1036	792	0.450000
598	1379	0.230769
1281	539	0.166667
1412	372	0.017391
128	548	0.083333
297	1339	0.156250
372	1018	0.071429
871	1412	0.300000
372	1381	0.294118
146	308	0.012346
1018	372	0.008696
1381	372	0.034783
993	1402	0.016949
640	576	0.130435
1381	128	0.151515
576	640	0.096774
503	128	0.015152
503	306	0.063830
306	503	0.200000
128	1381	0.823529
1328	306	0.021277
582	598	0.034783
859	1403	0.352941
372	592	0.272727
810	1412	1.000000
1354	372	0.008696
592	372	0.034783
1215	498	0.066667
598	582	0.181818
128	1354	0.857143
392	306	0.021277
1373	408	0.071429
1383	392	0.312500
883	72	0.013333
1373	592	0.227273
600	470	0.166667
600	105	0.011111
1373	713	0.042105
1280	1403	0.294118
1402	418	0.083333
1402	993	0.200000
146	128	0.030303
1235	1402	0.033898
713	548	0.083333
1235	576	0.043478
1413	1381	0.058824
1235	843	0.064516
713	271	0.272727
1414	42	0.008333
128	1415	0.125000
1281	1274	0.142857
1089	1412	0.300000
128	778	0.058824
315	840	0.011111
1416	277	0.016393
555	1292	0.166667
1023	1402	0.033898
1381	1413	0.117647
1381	713	0.010526
1416	1138	1.000000
392	1295	0.666667
42	1414	0.500000
42	135	0.250000
942	605	0.021739
893	994	0.045455
893	590	0.024390
1281	1023	0.083333
1381	495	0.016129
128	1004	0.080000
783	1381	0.470588
542	760	0.333333
1317	1417	0.058824
760	576	0.043478
1417	1317	0.055556
1281	413	0.125000
1381	843	0.032258
1283	1383	0.090909
325	1402	0.033898
325	1158	0.041667
783	1213	0.125000
1416	1413	0.117647
479	413	0.500000
1356	852	0.125000
413	479	0.136364
1416	1291	0.083333
1416	260	0.020833
1295	392	0.187500
1168	683	0.041667
1416	713	0.021053
1283	1402	0.016949
542	1292	0.166667
1213	783	0.018868
865	1402	0.016949
9	1317	0.111111
1113	128	0.242424
342	1417	0.117647
342	783	0.037736
342	843	0.161290
342	1216	0.083333
1272	1244	0.038462
67	1417	0.117647
1403	1280	0.045455
1373	859	0.187500
1373	1306	0.666667
594	1289	0.333333
409	1283	0.010417
1374	699	0.166667
699	1374	0.600000
1234	1339	0.062500
225	1281	0.046875
1373	697	0.014925
1328	391	0.076923
1373	753	0.081633
1373	707	0.047619
859	413	0.062500
1373	1191	0.250000
1402	1023	0.083333
1402	1283	0.010417
919	874	0.125000
1402	865	0.100000
431	859	0.250000
1262	598	0.017391
1189	1407	1.500000
1189	1402	0.033898
1189	1291	0.083333
1127	1274	0.142857
278	308	0.012346
1153	1103	0.062500
1018	413	0.062500
1018	711	0.020833
952	439	0.086957
339	1000	0.058824
1000	339	0.041667
1402	1189	0.014085
708	105	0.011111
843	1268	0.142857
634	341	0.025000
821	752	0.066667
42	1418	1.000000
1393	332	0.117647
423	1402	0.016949
483	398	0.048780
9	1402	0.084746
42	1402	0.016949
1402	42	0.008333
1018	708	0.024390
1402	687	0.018182
1018	1402	0.033898
1402	1018	0.071429
1272	1402	0.033898
189	1291	0.083333
714	1376	0.200000
317	538	0.088235
495	1381	0.058824
317	1171	0.200000
1402	1272	0.100000
189	1261	0.200000
339	475	0.012500
339	495	0.016129
398	483	0.055556
1295	1117	0.136364
840	315	0.055556
1138	1367	0.333333
124	1402	0.084746
252	1402	0.016949
146	26	0.222222
415	1208	0.100000
598	1262	0.142857
316	714	0.038462
928	542	0.017857
711	1018	0.035714
1402	124	0.111111
838	626	0.014286
26	386	0.045455
481	1402	0.033898
1286	1359	0.066667
473	1189	0.028169
1286	1343	0.296296
97	124	0.055556
1171	317	0.022222
431	595	0.068966
1292	555	0.050000
1393	1364	1.000000
1292	325	0.012987
586	1402	0.016949
1393	704	0.017857
749	1118	0.033333
352	503	0.133333
1393	1365	0.625000
1260	1006	0.062500
146	309	0.024390
307	189	0.300000
1262	644	0.014925
146	739	0.066667
32	840	0.011111
679	1310	0.166667
1187	1060	0.133333
871	1358	0.333333
1402	586	0.025000
1066	1072	0.066667
1274	1358	0.333333
352	1358	0.333333
701	233	0.035714
32	1183	0.111111
1419	356	0.062500
1383	26	0.111111
1420	356	0.062500
1183	32	0.014599
1420	468	0.045455
26	1383	0.090909
1420	191	0.022222
1377	1033	0.058824
1291	189	0.100000
1236	308	0.012346
1118	749	0.066667
659	254	0.015152
398	679	0.269231
1236	969	0.051282
810	1420	0.090909
356	1419	0.125000
356	1420	0.090909
131	1379	0.076923
1402	810	0.076923
683	824	0.153846
1281	679	0.269231
840	172	0.038462
342	1302	0.095238
1365	1393	0.909091
1281	1374	0.400000
824	683	0.083333
706	740	0.500000
356	840	0.011111
254	659	0.066667
626	838	0.111111
398	479	0.022727
479	398	0.024390
175	1421	0.166667
686	1168	0.142857
538	317	0.088889
1358	1274	0.142857
32	523	0.061224
3	415	0.038462
1281	1377	0.100000
352	840	0.022222
1168	686	0.083333
538	42	0.008333
710	1382	1.000000
353	1365	0.062500
523	32	0.021898
1365	353	0.026316
1365	1412	0.200000
1236	1237	1.583333
913	484	0.500000
1190	615	0.106383
1367	495	0.048387
495	1367	1.166667
1290	1402	0.016949
1236	912	0.083333
1236	1026	0.031250
1236	1374	0.200000
1021	970	0.076923
1281	317	0.066667
1038	594	0.066667
1422	1021	0.083333
652	394	0.181818
1281	1006	0.062500
1072	1066	0.333333
770	1021	0.138889
1235	1393	0.090909
1281	62	0.083333
1310	679	0.019231
12	1281	0.171875
1236	1006	0.062500
342	239	0.222222
1328	1421	0.166667
942	1118	0.033333
1118	942	0.083333
942	1422	1.000000
1402	1235	0.200000
545	592	0.045455
12	1402	0.203390
160	639	0.088235
1234	124	0.027778
1117	1295	0.222222
124	1234	0.100000
68	1402	0.203390
1402	68	0.375000
1236	481	0.068182
1283	538	0.029412
1283	738	0.066667
783	1113	0.034483
1268	823	0.056604
823	1268	0.285714
468	1420	0.090909
594	1038	0.250000
642	963	0.083333
9	1281	0.062500
1421	1328	0.166667
1421	175	0.025000
725	353	0.052632
878	1417	0.117647
42	538	0.058824
994	799	0.105263
9	1420	0.181818
42	1005	0.100000
12	1420	0.090909
994	1402	0.033898
576	1393	0.090909
1402	642	0.050000
32	1395	0.066667
50	823	0.018868
176	1423	0.846154
1424	575	0.250000
1424	1167	0.052632
1423	176	0.222222
394	652	0.022727
9	1423	0.923077
1005	42	0.008333
146	1	0.240000
128	302	0.021277
840	1113	0.034483
640	1402	0.033898
642	1402	0.016949
302	128	0.015152
128	738	0.133333
398	317	0.044444
128	32	0.051095
32	128	0.075758
823	1369	1.000000
1404	740	0.100000
1339	822	1.583333
1413	1219	1.250000
822	1339	0.562500
856	1117	0.090909
1219	1413	0.294118
191	1420	0.090909
1105	1409	0.250000
309	1421	0.083333
569	1335	0.076923
393	1190	0.400000
1376	714	0.038462
731	824	0.230769
733	1376	0.600000
733	1260	0.030303
871	1313	0.423077
843	285	0.235294
481	838	0.333333
733	1302	0.190476
1425	997	0.250000
1153	475	0.025000
733	938	0.037037
1302	29	0.076923
997	1425	0.571429
1413	997	0.250000
425	1402	0.016949
997	1413	0.117647
733	1426	0.090909
425	697	0.014925
9	1332	0.040000
1236	1413	0.176471
1402	640	0.064516
1402	425	0.111111
1427	1424	0.200000
1427	575	0.125000
871	68	0.125000
67	1427	0.500000
1423	1292	0.166667
176	81	0.250000
733	928	0.052632
81	176	0.044444
1283	1281	0.031250
1302	645	0.043478
9	317	0.022222
1260	1283	0.010417
1291	1281	0.015625
1283	1260	0.030303
12	118	0.100000
302	118	0.100000
1271	63	0.014085
697	425	0.111111
42	1428	1.000000
1235	52	0.130435
1236	769	0.083333
105	831	0.071429
1308	42	0.016667
738	128	0.030303
1326	1426	0.090909
1429	1281	0.015625
1236	544	0.541667
1326	1268	0.285714
704	1423	0.076923
